05-09-2023 00:51:32,1.21
05-09-2023 00:52:13,9.54
05-09-2023 00:52:47,3.35
05-09-2023 00:53:24,6.41
05-09-2023 00:53:43,1.03
05-09-2023 00:54:32,19.95
05-09-2023 00:54:57,1.98
05-09-2023 00:55:15,1.11
05-09-2023 00:55:51,5.98
05-09-2023 00:56:25,3.13
05-09-2023 00:56:59,2.46
05-09-2023 00:57:19,1.26
05-09-2023 00:57:57,6.92
05-09-2023 00:58:14,1.01
05-09-2023 00:58:29,1.00
05-09-2023 00:58:47,1.20
05-09-2023 00:59:23,4.65
05-09-2023 01:00:01,5.38
05-09-2023 01:00:27,2.20
05-09-2023 01:00:49,1.18
05-09-2023 01:01:46,35.86
05-09-2023 01:02:01,1.00
05-09-2023 01:03:45,1643.29
05-09-2023 01:04:11,2.09
05-09-2023 01:04:47,3.13
05-09-2023 01:05:03,1.02
05-09-2023 01:05:30,1.74
05-09-2023 01:06:11,8.66
05-09-2023 01:06:41,2.17
05-09-2023 01:07:01,1.33
05-09-2023 01:07:25,1.62
05-09-2023 01:07:57,3.70
05-09-2023 01:08:29,2.33
05-09-2023 01:09:20,19.15
05-09-2023 01:09:35,1.05
05-09-2023 01:10:09,4.48
05-09-2023 01:10:46,4.33
05-09-2023 01:11:22,5.89
05-09-2023 01:11:37,1.02
05-09-2023 01:11:56,1.32
05-09-2023 01:12:34,6.77
05-09-2023 01:12:49,1.00
05-09-2023 01:13:09,1.27
05-09-2023 01:13:40,2.52
05-09-2023 01:13:59,1.10
05-09-2023 01:14:14,1.00
05-09-2023 01:14:33,1.13
05-09-2023 01:15:06,4.46
05-09-2023 01:15:39,4.22
05-09-2023 01:16:13,3.78
05-09-2023 01:16:28,1.05
05-09-2023 01:17:38,90.69
05-09-2023 01:18:04,1.95
05-09-2023 01:18:24,1.27
05-09-2023 01:18:42,1.40
05-09-2023 01:19:28,10.72
05-09-2023 01:19:51,1.48
05-09-2023 01:20:38,10.41
05-09-2023 01:20:59,1.63
05-09-2023 01:21:19,1.12
05-09-2023 01:21:36,1.21
05-09-2023 01:22:03,1.76
05-09-2023 01:22:23,1.26
05-09-2023 01:22:57,4.20
05-09-2023 01:23:30,4.09
05-09-2023 01:24:01,2.30
05-09-2023 01:24:24,1.34
05-09-2023 01:24:48,1.61
05-09-2023 01:25:17,2.43
05-09-2023 01:25:40,1.62
05-09-2023 01:26:41,37.69
05-09-2023 01:26:56,1.08
05-09-2023 01:27:21,1.88
05-09-2023 01:27:46,1.52
05-09-2023 01:28:09,1.47
05-09-2023 01:28:51,8.36
05-09-2023 01:29:11,1.34
05-09-2023 01:29:40,3.10
05-09-2023 01:30:05,1.60
05-09-2023 01:30:25,1.17
05-09-2023 01:30:52,2.71
05-09-2023 01:31:15,1.54
05-09-2023 01:31:50,5.65
